time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010483614752	8.23062	0.160053	-2.83761	0.32752	1.18552	radar	0.143816	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.07633	0.117931	-2.84663	0.382657	1.1749	lidar	0.192645	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.85313	0.0826238	-3.65733	0.387832	1.10953	radar	11.8158	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.67994	0.0465255	-3.63396	0.415671	1.08099	lidar	0.672414	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.59538	-0.0233414	-2.93547	0.501377	1.12668	radar	9.60458	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.46902	-0.0237654	-2.84547	0.508014	1.07602	lidar	2.15143	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.31412	-0.0735893	-3.02937	0.535283	1.03965	radar	1.80854	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.17749	-0.101808	-2.93993	0.553798	1.00035	lidar	1.3795	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.071	-0.167979	-2.66861	0.609305	1.0058	radar	1.39648	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.95605	-0.22342	-2.61552	0.645286	0.986158	lidar	0.386721	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.85604	-0.300584	-2.50525	0.698529	0.987206	radar	0.252285	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.75657	-0.379283	-2.47806	0.745936	0.98016	lidar	0.0636055	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.65193	-0.469432	-2.57423	0.788689	0.965035	radar	0.452246	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.55762	-0.566881	-2.55967	0.839212	0.962406	lidar	0.0132145	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.47257	-0.68764	-2.56854	0.902795	0.973984	radar	0.354357	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.37856	-0.84325	-2.68012	0.975344	0.993771	lidar	0.642267	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.38349	-1.02509	-2.28361	1.15145	1.1688	radar	18.1204	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.33927	-1.16489	-2.37647	1.22531	1.18429	lidar	0.485239	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.3142	-1.34586	-2.47055	1.34388	1.25818	radar	2.80112	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.29656	-1.49988	-2.52613	1.42415	1.2688	lidar	0.374233	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.29602	-1.67097	-2.63997	1.52002	1.30334	radar	1.08812	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.30328	-1.81985	-2.64568	1.5979	1.30926	lidar	0.153828	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.30277	-1.93285	-2.45249	1.64931	1.27592	radar	1.26161	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.32084	-2.0853	-2.50879	1.72137	1.27627	lidar	0.209918	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.32555	-2.18323	-2.29317	1.766	1.24538	radar	1.49889	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.34343	-2.33283	-2.40165	1.81889	1.23247	lidar	0.672518	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.38452	-2.51097	-2.70623	1.88732	1.23964	radar	1.37724	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.43552	-2.67637	-2.77497	1.94986	1.23164	lidar	0.373644	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.48484	-2.8183	-2.72547	2.0081	1.21947	radar	0.274805	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.54896	-2.96934	-2.76532	2.06761	1.2104	lidar	0.151336	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59499	-3.07519	-2.34292	2.11839	1.1841	radar	4.22834	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.63431	-3.25455	-2.47342	2.13676	1.13354	lidar	2.87956	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.69325	-3.39462	-2.51744	2.17717	1.11075	radar	1.21031	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.7431	-3.56639	-2.60545	2.19249	1.0631	lidar	2.30883	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.81133	-3.69201	-2.53618	2.23415	1.04468	radar	0.777475	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.8859	-3.83434	-2.58441	2.26682	1.01886	lidar	0.696557	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.98945	-3.97989	-2.76143	2.30964	1.00523	radar	1.86421	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.05759	-4.15275	-2.82345	2.31234	0.951879	lidar	2.50855	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.10992	-4.24338	-2.29159	2.3436	0.926425	radar	5.15171	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.16268	-4.39044	-2.33661	2.34343	0.875179	lidar	2.25233	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.25203	-4.51565	-2.4903	2.37131	0.855386	radar	1.32957	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.29974	-4.66952	-2.51016	2.35731	0.795507	lidar	3.16283	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.4193	-4.81811	-2.94699	2.38295	0.779507	radar	3.48312	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.48891	-4.98933	-2.96744	2.36549	0.719718	lidar	2.80313	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.55522	-5.09287	-2.70685	2.37861	0.695514	radar	2.2522	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.60227	-5.25846	-2.73905	2.34627	0.628414	lidar	3.45865	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.68225	-5.36915	-2.60587	2.36386	0.610934	radar	1.06225	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.75027	-5.52044	-2.63126	2.35071	0.564256	lidar	1.62775	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.83103	-5.62731	-2.4621	2.36648	0.548194	radar	1.1848	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.88029	-5.78792	-2.48952	2.33503	0.487124	lidar	2.79823	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.96519	-5.89828	-2.51017	2.34926	0.474841	radar	0.507524	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.03146	-6.0401	-2.53022	2.33449	0.434463	lidar	1.22375	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.15704	-6.1829	-3.10413	2.34971	0.430087	radar	5.28143	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.2339	-6.33631	-3.121	2.33034	0.389354	lidar	1.20495	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.2941	-6.42476	-2.46181	2.33601	0.370438	radar	7.23469	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.352	-6.56133	-2.47013	2.31645	0.330761	lidar	1.10558	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.43644	-6.67296	-2.53709	2.32395	0.320429	radar	0.665881	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.48448	-6.82695	-2.5491	2.28862	0.268197	lidar	1.95524	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.60607	-6.97666	-2.96095	2.29734	0.263803	radar	2.88649	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.66867	-7.14537	-2.97152	2.26294	0.215469	lidar	1.59906	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.75685	-7.26713	-2.83203	2.26638	0.206273	radar	0.43676	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.82898	-7.40496	-2.82668	2.25361	0.182449	lidar	0.459255	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.91299	-7.52208	-2.90462	2.25679	0.177016	radar	0.659262	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.96295	-7.67427	-2.91459	2.22386	0.135566	lidar	1.20216	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.01853	-7.77686	-2.5382	2.21729	0.11943	radar	2.74005	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.05559	-7.94451	-2.57157	2.17179	0.067917	lidar	1.79474	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.10349	-8.0429	-2.27479	2.16331	0.0540227	radar	1.61998	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.13358	-8.17791	-2.28188	2.12984	0.0183955	lidar	1.01117	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.20265	-8.30183	-2.44071	2.12624	0.0148866	radar	0.603975	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.24193	-8.45111	-2.46687	2.09286	-0.0184489	lidar	0.815816	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.32978	-8.60476	-2.91196	2.09506	-0.0115148	radar	3.59839	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.3892	-8.77497	-2.94648	2.06838	-0.037102	lidar	0.495286	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.45309	-8.9091	-2.81134	2.05952	-0.0452895	radar	0.322722	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.5001	-9.08023	-2.85128	2.02756	-0.0743784	lidar	0.573147	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.55889	-9.21521	-2.8492	2.01851	-0.0798413	radar	0.184003	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.60066	-9.37451	-2.88855	1.99063	-0.103496	lidar	0.437034	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.63087	-9.48283	-2.40546	1.96897	-0.125001	radar	4.01231	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.66835	-9.6236	-2.43131	1.94704	-0.139848	lidar	0.166851	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.70575	-9.73865	-2.30604	1.93361	-0.146668	radar	0.299429	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.7194	-9.88962	-2.34648	1.89474	-0.176672	lidar	0.63187	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.77269	-10.0373	-2.75353	1.89305	-0.164809	radar	3.06571	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.79532	-10.1921	-2.78697	1.86366	-0.185485	lidar	0.32465	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.83893	-10.3442	-2.84306	1.85348	-0.184555	radar	0.0890269	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.87368	-10.5065	-2.86391	1.83449	-0.193305	lidar	0.0704584	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.89224	-10.6303	-2.53637	1.80986	-0.212167	radar	1.76265	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.89821	-10.7943	-2.58385	1.77308	-0.236872	lidar	0.415709	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.91103	-10.917	-2.42969	1.75125	-0.247503	radar	0.58762	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.90927	-11.0784	-2.48341	1.71353	-0.271153	lidar	0.422339	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.92691	-11.2219	-2.5322	1.69733	-0.271845	radar	0.0957153	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.91333	-11.389	-2.58693	1.65556	-0.298048	lidar	0.480705	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.92418	-11.5377	-2.60046	1.63769	-0.299672	radar	0.181123	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.90249	-11.702	-2.64417	1.59672	-0.323475	lidar	0.390652	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.89433	-11.8223	-2.51784	1.57071	-0.336048	radar	0.368435	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.84963	-11.9846	-2.59975	1.51809	-0.371143	lidar	0.899036	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.7906	-12.0385	-1.70937	1.43802	-0.452741	radar	16.5446	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.71355	-12.1754	-1.82261	1.36348	-0.500664	lidar	1.81699	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.68494	-12.2903	-1.93885	1.33405	-0.500438	radar	0.522555	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.56684	-12.462	-2.13356	1.2356	-0.568647	lidar	3.87844	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.50017	-12.522	-1.73533	1.15571	-0.635016	radar	5.37083	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.37727	-12.6646	-1.9495	1.06102	-0.695266	lidar	3.39934	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.3069	-12.7457	-1.83322	0.996256	-0.728242	radar	1.11467	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.1631	-12.8869	-2.07198	0.899812	-0.781816	lidar	2.91506	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	9.02828	-12.9285	-1.67241	0.727059	-0.95003	radar	18.54	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.86508	-13.0358	-1.93924	0.6243	-0.997079	lidar	2.86792	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.76795	-13.0913	-1.9722	0.560104	-1.01297	radar	0.566253	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.57106	-13.2017	-2.33535	0.468764	-1.04859	lidar	3.59012	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.34011	-13.237	-2.66835	0.270518	-1.23745	radar	16.4342	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.20611	-13.2484	-2.64707	0.19571	-1.24947	lidar	0.65145	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.10391	-13.2693	-2.43695	0.154422	-1.21001	radar	1.35307	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.93688	-13.2901	-2.53235	0.0822973	-1.2131	lidar	0.493463	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.72994	-13.2835	-2.89084	-0.0214358	-1.26369	radar	3.2382	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.536	-13.2786	-2.98694	-0.0918561	-1.26215	lidar	0.475655	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.41365	-13.2725	-2.70304	-0.140593	-1.2302	radar	1.58222	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.22404	-13.2566	-2.81813	-0.199984	-1.21983	lidar	0.567312	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.10146	-13.2309	-2.57205	-0.257886	-1.20215	radar	1.27581	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.9239	-13.2102	-2.67603	-0.305124	-1.18276	lidar	0.460038	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.77805	-13.1652	-2.71423	-0.367222	-1.18082	radar	0.102325	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.60991	-13.1241	-2.78052	-0.414867	-1.1638	lidar	0.278316	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.46504	-13.0531	-2.79543	-0.480526	-1.16449	radar	0.372566	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.30116	-12.9976	-2.84971	-0.524122	-1.14486	lidar	0.330211	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.19366	-12.9392	-2.5541	-0.578383	-1.13073	radar	1.39471	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	6.03403	-12.8871	-2.62242	-0.608847	-1.10045	lidar	0.768889	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.94054	-12.8334	-2.46676	-0.654044	-1.08956	radar	1.1784	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.78696	-12.7805	-2.54962	-0.671937	-1.05366	lidar	1.18276	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.67484	-12.6961	-2.57509	-0.724773	-1.04959	radar	0.255987	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.53563	-12.6101	-2.6261	-0.760783	-1.02799	lidar	0.456307	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.4272	-12.5039	-2.64644	-0.816359	-1.0266	radar	0.198058	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.30497	-12.4088	-2.67077	-0.85347	-1.00778	lidar	0.271309	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.19804	-12.2924	-2.80043	-0.903693	-1.00415	radar	0.462344	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	5.05572	-12.1971	-2.83482	-0.918762	-0.96512	lidar	1.08802	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.98699	-12.1087	-2.44914	-0.96703	-0.957735	radar	2.15031	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.89042	-12.0074	-2.46306	-1.00172	-0.940167	lidar	0.213365	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.78494	-11.8517	-2.98523	-1.0473	-0.936242	radar	4.02987	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.68447	-11.7211	-2.9899	-1.08019	-0.91819	lidar	0.223146	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.63568	-11.6149	-2.48139	-1.13325	-0.918939	radar	4.29479	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.56685	-11.5024	-2.47562	-1.1704	-0.906188	lidar	0.136263	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.47836	-11.3139	-3.13159	-1.21066	-0.896022	radar	5.99555	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.43132	-11.151	-3.12572	-1.26633	-0.902437	lidar	0.0361152	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.42557	-11.0562	-2.44944	-1.33168	-0.921606	radar	6.68712	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.38707	-10.9321	-2.44181	-1.37366	-0.913205	lidar	0.052849	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.3742	-10.8135	-2.24394	-1.4312	-0.921476	radar	0.834167	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.37967	-10.6813	-2.25671	-1.49758	-0.936633	lidar	0.166281	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.36166	-10.529	-2.6592	-1.53358	-0.922008	radar	2.72521	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.38517	-10.3833	-2.68266	-1.60012	-0.941772	lidar	0.303191	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.40011	-10.2422	-2.64407	-1.6566	-0.951892	radar	0.767555	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.45542	-10.0904	-2.69508	-1.73627	-0.983077	lidar	0.762178	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.48504	-9.94654	-2.7663	-1.78686	-0.982867	radar	0.247499	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.55926	-9.79169	-2.83322	-1.86682	-1.01289	lidar	0.728723	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.64513	-9.67482	-2.43098	-1.97526	-1.08101	radar	5.37053	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.7144	-9.54809	-2.45735	-2.04339	-1.08956	lidar	0.0627326	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.75955	-9.3982	-2.75019	-2.06444	-1.03795	radar	2.91464	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.8479	-9.26146	-2.7805	-2.12924	-1.04535	lidar	0.0523741	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.91762	-9.11243	-2.93623	-2.15818	-1.0073	radar	1.09639	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	5.02321	-8.97394	-2.97236	-2.21962	-1.01312	lidar	0.0438967	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.09889	-8.82052	-3.12196	-2.23248	-0.955182	radar	1.96883	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.22954	-8.67216	-3.19767	-2.29266	-0.962451	lidar	0.137021	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.36046	-8.55078	-3.16805	-2.3611	-0.984479	radar	0.251841	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.46947	-8.43974	-3.11468	-2.40889	-0.978656	lidar	0.0912127	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.52245	-8.3171	-3.04803	-2.38919	-0.871886	radar	5.89321	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.61173	-8.22489	-2.92875	-2.42903	-0.86476	lidar	0.345704	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.75848	-8.13898	-2.92183	-2.50691	-0.910804	radar	1.38641	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.88001	-8.04748	-2.89749	-2.55342	-0.907645	lidar	0.0581698	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.88682	-7.95661	-2.48269	-2.50413	-0.749868	radar	16.379	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.02769	-7.8393	-2.62376	-2.53864	-0.742529	lidar	0.543447	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.11456	-7.75036	-2.51268	-2.54478	-0.685993	radar	2.60538	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.24802	-7.64391	-2.61068	-2.57372	-0.677004	lidar	0.398601	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.32332	-7.5573	-2.41538	-2.56684	-0.606191	radar	3.86726	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.45287	-7.45326	-2.51365	-2.58854	-0.594303	lidar	0.500622	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.5717	-7.37291	-2.5059	-2.61147	-0.579117	radar	0.294079	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.72637	-7.25599	-2.6707	-2.62703	-0.561736	lidar	0.881727	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.7978	-7.17409	-2.37699	-2.61061	-0.488337	radar	4.25358	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.94592	-7.0631	-2.53335	-2.62084	-0.470257	lidar	0.759963	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.07325	-6.98988	-2.61298	-2.64506	-0.473184	radar	0.254804	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.22534	-6.87467	-2.78359	-2.64681	-0.449593	lidar	1.12661	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.23541	-6.78992	-2.15611	-2.58231	-0.316668	radar	16.078	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.34856	-6.68237	-2.28525	-2.57388	-0.291809	lidar	1.22513	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.56089	-6.61973	-2.88283	-2.66336	-0.40419	radar	16.8021	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.68581	-6.55665	-2.83082	-2.68694	-0.406483	lidar	0.108707	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.75297	-6.49626	-2.33488	-2.66744	-0.338599	radar	6.34021	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.87178	-6.41383	-2.37929	-2.67246	-0.325112	lidar	0.346211	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.02758	-6.34541	-2.66229	-2.70645	-0.35313	radar	2.17648	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.16202	-6.27138	-2.68303	-2.7181	-0.345454	lidar	0.106525	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.18158	-6.21265	-1.86297	-2.67476	-0.248377	radar	15.1714	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.31262	-6.1028	-2.03394	-2.65582	-0.213896	lidar	1.49679	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.49056	-6.02725	-2.60515	-2.69236	-0.257054	radar	7.4885	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.63409	-5.93642	-2.67455	-2.69062	-0.240639	lidar	0.32217	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.71032	-5.86425	-2.26974	-2.66468	-0.183538	radar	3.96727	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.84234	-5.76109	-2.37655	-2.64916	-0.157201	lidar	0.773242	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
